time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4,cumulative_reward,reward
3.2400000000000024,36.75414736967526,44.134154599259894,0.0,3.4766453277352944,3.898771188360719,0.0,-3.732601729159218,-0.6312422185928461,-33.982499104624715,15.831535272344825,-27.956266718597004,0.0,883.2702422103312,33.96476071555582,764.1771519457619,894.954277104882,59.16326581591787,-37.49776977809418
3.3600000000000025,35.35623255619689,47.22564516641908,0.0,4.878351379843664,4.735403356963854,0.0,-5.016814626412228,-4.057715267367698,-32.39685748961683,-2.7277528105618,-28.841887187540273,0.0,900.0624266525803,-0.05288317701991535,0.5480268361756049,-0.20859274075607587,44.90066780843054,-57.51540032088583
3.3000000000000025,45.13488428562348,50.00000223295739,0.0,1.160818124734675e-05,2.014207762397783,0.0,-1.594017806717206,1.5383275382128168e-05,-30.493438781280595,3.766567985838228e-05,-28.823260292215384,0.0,899.8470628674944,11.163328737320583,0.3580641326113385,0.008563212609794486,59.88529720056795,-37.64350275632799
3.1800000000000024,32.516548978944144,49.99974706990704,0.0,2.7834686267880215e-05,0.831696595299479,0.0,-21.507498739441402,-0.0006496531842531254,-57.1084616755237,1.56938692766472e-05,-1.6459236472622056,0.0,900.3167219264604,899.5784840120335,-0.021398024488506,0.4317271747417712,58.292573703435245,-37.51624369558272
5.0399999999999805,34.12059700433279,50.00207950986874,119.73910358700334,0.0002214924095573778,1.1146487611733198,0.0,-14.191248385682545,0.0018940382459181405,12.132769705197617,9.1698960818753e-05,0.4988799648945347,0.0,899.9177890910781,900.089033336965,-0.21747639595575424,0.29033130633652954,-579.1525291340782,-0.026944889278246995
5.0399999999999805,30.519117798595435,49.9959692802653,117.34831145980975,6.283056093107792,1.2799561957923373,0.0,-17.272599432039367,-0.0020151336909782487,8.946296682050868,-3.078441451469061e-05,0.45093822449839627,0.0,899.6368474595356,900.0824195302719,0.1435069775461599,0.3584566877570274,59.085004412641986,0.1491227454665782
5.0399999999999805,45.35285489462941,50.00217189961688,122.45129322301777,6.877059875787239e-05,0.6308736322660771,0.0,-6.889691882578179,0.0014053924968708852,16.230719446437664,7.458515574387408e-06,0.4303098470848934,0.0,900.206141903598,900.3535709281796,-0.2477214411784613,0.06673680424233908,-120.35527545025036,-10.093162899662904
5.0399999999999805,102.16923418661595,49.99602570894633,101.41448854311248,6.2827716746364715,3.833252959080866,0.0,30.02861714094081,-0.002253633860565564,-0.505332618927532,-0.00015685482616077537,-0.579665149792954,0.0,899.7014183932209,899.5109646104219,-0.12289821572731471,-0.4628790424606275,-190.62950812401868,-12.635720025569118
5.0399999999999805,14.347845109670965,50.01046459741463,112.80791797169607,0.0005956973086425066,0.7180068660620691,0.0,-18.134945923915534,0.007575906538117732,9.041965983148026,0.00015180321397762693,0.0394664774844354,0.0,900.2508155673336,899.210968569821,-0.4834098417978744,-0.07172473357006859,80.18910185801192,0.7532157804735756
5.0399999999999805,21.257178212771624,49.986340302100295,113.37338897375166,6.2824415879181235,1.6048138875522424,0.0,-19.729645108033782,-0.006679361704937959,5.259530192088818,-0.00022400569223876682,0.5677699472919544,0.0,900.4198301619583,899.9126140874594,0.5097072247591837,0.3050616306506319,69.00999450274576,0.5371166615610757
5.0399999999999805,13.640254700934799,49.99820246754582,108.43048640522083,5.476464192355479e-06,1.2620993760412675,0.0,-20.490697744202812,-0.0005154808176412432,3.09363633112579,2.2755220004342856e-05,0.1903068841754092,0.0,899.3807761453595,899.9891732683361,0.2662650047660375,0.22552432637782405,77.40649742586119,0.8900277361361912
5.0399999999999805,45.74898838423936,50.002280563945604,122.59825760998204,0.00013138825450109692,0.21684271707898262,0.0,-4.809602787456557,0.0021632873297912593,16.727257988639114,4.0963080462342634e-05,-0.10327444712377533,0.0,900.0202860853906,900.0774959896377,-0.02124548377264987,-0.6354891213045233,52.390481699499496,-0.4498877323473598
5.0399999999999805,70.14546696890754,50.01700781556341,118.7961904551444,0.00041980682883391296,5.389340726220496,0.0,13.988593384871017,0.009382311307694987,12.154618653812932,4.292735574903318e-05,-0.21971172180964446,0.0,900.3808324887564,900.2888705598832,-0.08980836577752419,0.44366013439734187,41.51418398100081,-1.0206911923999022
5.0399999999999805,55.612332361456374,49.99797652353704,122.86846505574532,6.282992507970194,5.539275692082057,0.0,7.038990175079584,-0.0018658378801114715,16.76287646646107,-0.00012907299657070623,-0.31862351825707935,0.0,900.240143035111,899.929072017146,-0.5862635120262139,-0.3523523152283486,48.74827765836217,-0.7348647830869653
5.0399999999999805,68.60791833129016,50.00195541104849,120.97209866068336,0.0001612499169247883,0.07914938547242922,0.0,6.162244786315755,0.0019988872110889835,17.08870731877492,0.00010103407184673032,0.1946080372298182,0.0,899.8888809933244,899.5039098497701,-0.0477369965992515,-0.4688059832750707,38.794763070411015,-1.0387075471805018
5.0399999999999805,61.60105212203107,49.9948047567852,121.43180435625771,6.28297713933593,5.609907474940217,0.0,10.152142455946686,-0.0033089955456727677,14.831665584460232,-8.542335346779732e-05,-0.21682557217924897,0.0,901.0024324320981,900.1008933535076,-0.2217287650743735,0.114585437711685,46.56823211699535,-0.8609718274070491
5.0399999999999805,39.92064903203623,50.01264024700352,121.8861306550887,0.00044809114346655576,0.3276830181577379,0.0,-6.572112019473957,0.008335285095608378,16.237007707976698,0.0002141895023251241,0.1230081708770298,0.0,900.5131865288805,900.0659597422775,0.07361432745957114,-0.2653161313288309,57.17421268414123,-0.2580991613654311
